,date,away_team,away_score,home_team,home_score,year,month,day
337,2009-11-20,Pasadena,57.0,Conroe,40.0,2009,11,20
338,2009-11-20,Pasadena,30.0,Channelview,71.0,2009,11,20
339,2009-11-20,Beaumont Ozen,63.0,Rosenberg Lamar Consolidated,53.0,2009,11,20
340,2009-11-20,DeSoto,46.0,Humble,36.0,2009,11,20
341,2009-11-20,Dickinson,50.0,Pearland,47.0,2009,11,20
342,2009-11-20,Duncanville,56.0,Alief Taylor,35.0,2009,11,20
343,2009-11-20,Houston West,62.0,Fort Bend Kempner,59.0,2009,11,20
344,2009-11-20,Houston Chavez,66.0,San Antonio Warren,54.0,2009,11,20
345,2009-11-20,Dallas Hillcrest,63.0,Spring DeKaney,58.0,2009,11,20
346,2009-11-20,Smithson Valley,77.0,Klein Collins,79.0,2009,11,20
347,2009-11-20,Houston Waltrip,70.0,Katy Mayde Creek,66.0,2009,11,20
348,2009-11-20,La Porte,63.0,Fort Bend Bush,49.0,2009,11,20
349,2009-11-20,Houston Bellaire,65.0,Richardson Berkner,49.0,2009,11,20
350,2009-11-20,Fort Worth North Crowley,68.0,Conroe Woodlands College Park,65.0,2009,11,20
351,2009-11-20,Austin West,84.0,Fort Bend Marshall,74.0,2009,11,20
352,2009-11-20,San Antonio Taft,43.0,Pearland Dawson,32.0,2009,11,20
353,2009-11-20,Crosby,24.0,Pasadena Dobie,48.0,2009,11,20
354,2009-11-20,Spring,63.0,Katy Cinco Ranch,43.0,2009,11,20
355,2009-11-20,McAllen,69.0,Richardson JJ Pearce,62.0,2009,11,20
356,2009-11-20,Magnolia,60.0,Lufkin Hudson,61.0,2009,11,20
357,2009-11-20,Leggett,54.0,Northeast Christian,69.0,2009,11,20
358,2009-11-20,Corpus Christi Incarnate Word,53.0,Houston Northland Christian,33.0,2009,11,20
359,2009-11-20,Austin Concordia Academy,35.0,Houston Lutheran South,71.0,2009,11,20
360,2009-11-20,Fort Worth Thesa,67.0,Pasadena First Baptist,38.0,2009,11,20
361,2009-11-20,Sugar Land Fort Bend Baptist,77.0,Corpus Christi Incarnate Word,60.0,2009,11,20
362,2009-11-20,Bellville,85.0,Fayettville,56.0,2009,11,20
363,2009-11-20,Clute Brazoswood,73.0,Fort Bend Clements,83.0,2009,11,20
364,2009-11-20,Katy,52.0,Houston Cypress Lakes,60.0,2009,11,20
365,2009-11-20,Houston Cypress Ridge,61.0,Rosenberg Lamar Consolidated,56.0,2009,11,20
366,2009-11-20,Houston MacArthur,41.0,Fort Bend Austin,64.0,2009,11,20
367,2009-11-20,Humble,45.0,Humble Atascocita,36.0,2009,11,20
368,2009-11-20,Shreveport Huntington,63.0,Fort Bend Hightower,64.0,2009,11,20
369,2009-11-20,San Antonio Madison,39.0,West Monroe,32.0,2009,11,20
370,2009-11-20,Katy,38.0,Humble Kingwood,67.0,2009,11,20
371,2009-11-20,Pasadena,53.0,Galena Park,65.0,2009,11,20
372,2009-11-20,Conroe,33.0,Pasadena,32.0,2009,11,20
373,2009-11-20,Manvel,56.0,Pasadena Rayburn,48.0,2009,11,20
374,2009-11-20,Pasadena,38.0,Channelview,57.0,2009,11,20
375,2009-11-20,Spring,41.0,Houston Waltrip,38.0,2009,11,20
376,2009-11-20,Luling,60.0,Smithville,64.0,2009,11,20
377,2009-11-20,Houston Heights,74.0,Heritage Christian,71.0,2009,11,20
378,2009-11-20,Fort Worth Thesa,62.0,Houston Lutheran South,68.0,2009,11,20
379,2009-11-20,Austin Concordia Academy,47.0,Pasadena First Baptist,56.0,2009,11,20
380,2009-11-20,Goodrich,38.0,Big Sandy,29.0,2009,11,20
381,2009-11-20,Houston Langham Creek,66.0,Houston Nimitz,63.0,2009,11,20
382,2009-11-20,Humble,51.0,Mansfield Summit,44.0,2009,11,20
383,2009-11-20,Pearland,45.0,Alief Taylor,46.0,2009,11,20
384,2009-11-20,DeSoto,44.0,Alief Elsik,43.0,2009,11,20
385,2009-11-20,Dickinson,74.0,Duncanville,68.0,2009,11,20
386,2009-11-20,Katy,72.0,Magnolia West,48.0,2009,11,20
387,2009-11-20,Fort Bend Kemp,49.0,San Antonio Warren,58.0,2009,11,20
388,2009-11-20,Spring,61.0,Smithson Valley,37.0,2009,11,20
389,2009-11-20,Houston West,62.0,Houston Chavez,52.0,2009,11,20
390,2009-11-20,Dallas Hillcrest,67.0,Klein Collins,73.0,2009,11,20
391,2009-11-20,Lufkin,49.0,Bryan Rudder,55.0,2009,11,20
392,2009-11-20,Palacios,48.0,Bay City,69.0,2009,11,20
393,2009-11-20,Kerrville Tivy,61.0,San Antonio Kennedy,42.0,2009,11,20
394,2009-11-20,San Antonio McCollum,51.0,San Antonio Brandeis,62.0,2009,11,20
395,2009-11-20,Leakey,50.0,San Antonio Brooks Academy,58.0,2009,11,20
396,2009-11-20,Kenedy,54.0,Cotulla,61.0,2009,11,20
397,2009-11-20,Natalia,39.0,Ingram Moore,70.0,2009,11,20
398,2009-11-20,Huffman Hargrave,39.0,Hardin,55.0,2009,11,20
399,2009-11-20,Houston Stratford,72.0,Houston Cypress Ranch,32.0,2009,11,20
400,2009-11-20,Houston Memorial,45.0,Houston Cypress Creek,59.0,2009,11,20
401,2009-11-20,Fort Bend Travis,60.0,Houston Cypress Falls,54.0,2009,11,20
402,2009-11-20,Tomball,67.0,Houston Cy-Fair,80.0,2009,11,20
403,2009-11-20,Houston Worthing,80.0,Houston Austin,71.0,2009,11,20
404,2009-11-20,Houston Sharpstown,66.0,Houston Washington,90.0,2009,11,20
405,2009-11-20,Alief Hastings,56.0,Huntsville,54.0,2009,11,20
406,2009-11-20,Houston Yates,163.0,Houston Sam Houston,71.0,2009,11,20
407,2009-11-20,San Antonio Harlan,59.0,San Antonio O'Connor,67.0,2009,11,20
408,2009-11-20,Houston Eisenhower,41.0,Klein Forest,61.0,2009,11,20
409,2009-11-20,Houston Kashmere,43.0,Fort Bend Willowridge,64.0,2009,11,20
410,2009-11-20,Beaumont Central,57.0,Houston Madison,89.0,2009,11,20
411,2009-11-20,Converse Judson,63.0,Laredo Cigarroa,52.0,2009,11,20
412,2009-11-20,Corpus Christi Moody,53.0,Corpus Christi Carroll,60.0,2009,11,20
413,2009-11-20,San Antonio Stacey,47.0,Canyon Lake,41.0,2009,11,20
414,2009-11-20,Lockhart,46.0,Seguin,78.0,2009,11,20
415,2009-11-20,Round Rock,38.0,Del Valle,50.0,2009,11,20
416,2009-11-20,Laredo Johnson,74.0,Del Rio,75.0,2009,11,20
417,2009-11-20,Houston Lutheran North,55.0,Episcopal,69.0,2009,11,20
418,2009-11-20,Northeast Christian,60.0,Houston Heights,44.0,2009,11,20
419,2009-11-20,Houston Wheatley,80.0,Houston Westbury,54.0,2009,11,20
420,2009-11-20,Santa Fe,45.0,Baytown Goose Creek Memorial,64.0,2009,11,20
421,2009-11-20,San Antonio Sam Houston,67.0,San Antonio Burbank,56.0,2009,11,20
422,2009-11-20,South San Antonio,54.0,San Antonio Edison,47.0,2009,11,20
423,2009-11-20,San Antonio Lanier,70.0,San Antonio Southside,65.0,2009,11,20
424,2009-11-20,San Antonio Memorial,69.0,Eagle Pass,53.0,2009,11,20
425,2009-11-20,Houston Milby,80.0,Deer Park,59.0,2009,11,20
426,2009-11-20,Bryan,62.0,Conroe The Woodlands,40.0,2009,11,20
427,2009-11-20,Freeport Brazosport,59.0,Port Arthur Memorial,90.0,2009,11,20
428,2009-11-20,Sweeny,66.0,Port Lavaca Calhoun,42.0,2009,11,20
429,2009-11-20,Friendswood,52.0,Houston C.E. King,43.0,2009,11,20
430,2009-11-20,Houston Lee,74.0,Houston Northbrook,52.0,2009,11,20
431,2009-11-20,Fort Bend Elkins,97.0,La Marque,91.0,2009,11,20
432,2009-11-20,San Antonio Cornerstone,19.0,Victoria Memorial,103.0,2009,11,20
433,2009-11-20,Utopia,56.0,Center Point,65.0,2009,11,20
434,2009-11-20,Knippa,36.0,San Antonio Cole,55.0,2009,11,20
435,2009-11-20,Comstock,61.0,Rocksprings,57.0,2009,11,20
436,2009-11-20,Cibolo Steele,67.0,San Marcos,43.0,2009,11,20
437,2009-11-20,Floresville,36.0,New Braunfels Canyon,52.0,2009,11,20
438,2009-11-20,San Antonio Wagner,87.0,Laredo United,83.0,2009,11,20
439,2009-11-20,Edinburg,64.0,Laredo Alexander,76.0,2009,11,20
440,2009-11-20,San Antonio Fox Tech,78.0,Eagle Pass Winn,39.0,2009,11,20
441,2009-11-20,St. John's,41.0,Houston Lamar,32.0,2009,11,20
442,2009-11-20,San Antonio The Atonement,42.0,San Antonio St. Gerard,58.0,2009,11,20
443,2009-11-20,Stafford,59.0,Montgomery,44.0,2009,11,20
444,2009-11-20,La Porte,41.0,Houston Bellaire,55.0,2009,11,20
445,2009-11-20,Fort Bend Bush,65.0,Richardson Berkner,64.0,2009,11,20
446,2009-11-20,Conroe,72.0,Fort Bend Marshall,68.0,2009,11,20
447,2009-11-20,Fort Worth North Crowley,65.0,Austin Westlake,70.0,2009,11,20
448,2009-11-20,Pearland,45.0,Crosby,42.0,2009,11,20
449,2009-11-20,Katy,42.0,Richardson JJ Pearce,52.0,2009,11,20
450,2009-11-20,San Antonio Taft,69.0,Pasadena Dobie,55.0,2009,11,20
451,2009-11-20,Spring,79.0,McAllen,57.0,2009,11,20
452,2009-11-20,Houston Cypress Lakes,53.0,Houston Strake Jesuit,48.0,2009,11,20
453,2009-11-20,Houston Reagan,71.0,Houston Jones,77.0,2009,11,20
454,2009-11-20,HCYA South,72.0,Willis,64.0,2009,11,20
455,2009-11-20,Needville,48.0,Wallis Brazos,31.0,2009,11,20
456,2009-11-20,Uvalde,58.0,Boerne,56.0,2009,11,20
457,2009-11-20,Medina,55.0,Johnson City,31.0,2009,11,20
458,2009-11-20,Sabinal,67.0,Nueces Canyon,41.0,2009,11,20
459,2009-11-20,Nixon-Smiley,59.0,Flatonia,60.0,2009,11,20
460,2009-11-20,Navarro,55.0,Marion,64.0,2009,11,20
461,2009-11-20,Corpus Christi King,48.0,Corpus Christi Ray,66.0,2009,11,20
462,2009-11-20,Dallas Paris,42.0,Houston St. Pius X,52.0,2009,11,20
463,2009-11-20,Stockdale,53.0,Lytle,54.0,2009,11,20
464,2009-11-20,Mansfield,52.0,Alief Elsik,56.0,2009,11,20
465,2009-11-21,San Antonio Jay,54.0,San Antonio Brackenridge,55.0,2009,11,21
466,2009-11-21,San Antonio MacArthur,67.0,San Antonio Highlands,45.0,2009,11,21
467,2009-11-21,San Antonio Marshall,30.0,San Antonio Clark,51.0,2009,11,21
468,2009-11-21,Keller Central,37.0,San Antonio Jay,58.0,2009,11,21
469,2009-11-21,San Antonio Marshall,42.0,San Antonio East Central,59.0,2009,11,21
470,2009-11-21,San Antonio Highlands,66.0,San Antonio Churchill,60.0,2009,11,21
471,2009-11-21,San Antonio Johnson,69.0,Corpus Christi Pope John Paul II,72.0,2009,11,21
472,2009-11-21,San Antonio Stevens,48.0,San Antonio MacArthur,54.0,2009,11,21
473,2009-11-21,San Antonio Antonian,68.0,Keller Central,62.0,2009,11,21
474,2009-11-21,San Antonio Clark,56.0,San Antonio Reagan,58.0,2009,11,21
475,2009-11-21,Laredo Martin,43.0,San Antonio Roosevelt,45.0,2009,11,21
476,2009-11-21,Boerne,54.0,San Antonio Keystone,39.0,2009,11,21
477,2009-11-21,New Braunfels,74.0,San Antonio Trinity,35.0,2009,11,21
478,2009-11-21,New Caney,79.0,Montgomery,92.0,2009,11,21
479,2009-11-21,Orange Grove,65.0,San Antonio Hawkins,79.0,2009,11,21
480,2009-11-21,San Antonio Southwest,57.0,San Antonio Alamo Heights,51.0,2009,11,21
481,2009-11-21,San Antonio Antonian,63.0,San Antonio Brackenridge,69.0,2009,11,21
482,2009-11-21,San Marcos,50.0,New Braunfels Christian Academy,52.0,2009,11,21
483,2009-11-21,Corpus Christi Incarnate Word,49.0,San Antonio Saint Mary's Hall,28.0,2009,11,21
484,2009-11-21,San Antonio Christian,45.0,San Antonio St. Anthony,64.0,2009,11,21
485,2009-11-21,Sugar Land Fort Bend Baptist,74.0,San Antonio Lee,73.0,2009,11,21
486,2009-11-21,San Antonio Churchill,52.0,San Antonio Stevens,57.0,2009,11,21
487,2009-11-21,Corpus Christi Incarnate Word,43.0,San Antonio Christian,54.0,2009,11,21
488,2009-11-21,San Antonio St. Anthony,48.0,San Antonio Saint Mary's Hall,45.0,2009,11,21
489,2009-11-21,San Antonio Lee,63.0,San Antonio Johnson,56.0,2009,11,21
490,2009-11-21,Sugar Land Fort Bend Baptist,61.0,Corpus Christi Pope John Paul II,53.0,2009,11,21
491,2009-11-21,Schertz Clemens,64.0,New Braunfels,58.0,2009,11,21
492,2009-11-21,Richards,72.0,Fort Bend Marshall,60.0,2009,11,21
493,2009-11-21,Katy,36.0,Crosby,35.0,2009,11,21
494,2009-11-21,Smithson Valley,66.0,Fort Bend Kempner,71.0,2009,11,21
495,2009-11-21,Pasadena,44.0,Pasadena Memorial,57.0,2009,11,21
496,2009-11-21,Mansfield,40.0,Pearland,49.0,2009,11,21
497,2009-11-21,Huntington,42.0,Humble Atascocita,45.0,2009,11,21
498,2009-11-21,Conroe,65.0,Katy Mayde Creek,59.0,2009,11,21
499,2009-11-21,Katy,55.0,Katy,37.0,2009,11,21
500,2009-11-21,Beaumont Ozen,62.0,Magnolia,56.0,2009,11,21
501,2009-11-21,Houston Cypress Ridge,69.0,Bryan Rudder,38.0,2009,11,21
502,2009-11-21,Conroe,70.0,Katy Taylor,48.0,2009,11,21
503,2009-11-21,Rosenberg Lamar Consolidated,84.0,Lufkin Hudson,69.0,2009,11,21
504,2009-11-21,Katy,67.0,Katy,73.0,2009,11,21
505,2009-11-21,Houston Waltrip,49.0,Houston Strake Jesuit,48.0,2009,11,21
506,2009-11-21,Spring,65.0,Houston Cypress Lakes,63.0,2009,11,21
507,2009-11-21,Spring,41.0,Goodrich,56.0,2009,11,21
508,2009-11-21,Houston Lutheran South,69.0,Tomball Concordia Lutheran,76.0,2009,11,21
509,2009-11-21,San Antonio TMI,32.0,San Antonio Roosevelt,64.0,2009,11,21
510,2009-11-21,League City Clear Spring,82.0,Galena Park North Shore,69.0,2009,11,21
511,2009-11-21,Livingston,59.0,Liberty,91.0,2009,11,21
512,2009-11-21,La Joya,47.0,Laredo United South,88.0,2009,11,21
513,2009-11-21,Laredo St. Augustine,34.0,Laredo United,97.0,2009,11,21
514,2009-11-21,League City Clear Creek,67.0,Angleton,45.0,2009,11,21
515,2009-11-21,Richards,66.0,Pearland Dawson,55.0,2009,11,21
516,2009-11-21,San Antonio Warren,51.0,Spring DeKaney,54.0,2009,11,21
517,2009-11-21,Conroe,56.0,Galena Park,78.0,2009,11,21
518,2009-11-21,Humble,70.0,Alief Taylor,72.0,2009,11,21
519,2009-11-21,Fort Bend Hightower,32.0,Humble Kingwood Park,33.0,2009,11,21
520,2009-11-21,Somerset,68.0,Pleasanton,56.0,2009,11,21
521,2009-11-21,Fort Bend Bush,87.0,Conroe Woodlands College Park,71.0,2009,11,21
522,2009-11-21,McAllen,56.0,Pasadena Dobie,53.0,2009,11,21
523,2009-11-21,Dallas Hillcrest,46.0,Houston Chavez,44.0,2009,11,21
524,2009-11-21,Pasadena,50.0,Pasadena Rayburn,54.0,2009,11,21
525,2009-11-21,Duncanville,66.0,Alief Elsik,55.0,2009,11,21
526,2009-11-21,Katy,36.0,West Monroe,37.0,2009,11,21
527,2009-11-21,La Porte,66.0,Fort Worth North Crowley,83.0,2009,11,21
528,2009-11-21,San Antonio Taft,47.0,Spring,45.0,2009,11,21
529,2009-11-21,Klein,58.0,Houston Westside,56.0,2009,11,21
530,2009-11-21,Channelview,61.0,Manvel,59.0,2009,11,21
531,2009-11-21,DeSoto,54.0,Dickinson,43.0,2009,11,21
532,2009-11-21,Humble,35.0,San Antonio Madison,28.0,2009,11,21
533,2009-11-21,Jourdanton,45.0,Medina Valley,75.0,2009,11,21
534,2009-11-21,Houston Bellaire,50.0,Austin Westlake,47.0,2009,11,21
535,2009-11-23,John Cooper,40.0,Magnolia West,49.0,2009,11,23
536,2009-11-23,Houston Cypress Woods,50.0,Houston Nimitz,52.0,2009,11,23
537,2009-11-23,Port Lavaca Calhoun,48.0,Needville,46.0,2009,11,23
538,2009-11-23,Bay City,53.0,Wharton,61.0,2009,11,23
539,2009-11-23,Kenedy,47.0,Schulenburg,72.0,2009,11,23
540,2009-11-23,Center,35.0,Johnson City,55.0,2009,11,23
541,2009-11-23,Cedar Park,90.0,Austin St. Michael's,69.0,2009,11,23
542,2009-11-23,Spring,94.0,Friendswood Clear Brook,92.0,2009,11,23
543,2009-11-23,Corpus Christi Carroll,67.0,Corpus Christi Flour Bluff,49.0,2009,11,23
544,2009-11-23,Splendora,55.0,Hitchcock,68.0,2009,11,23
545,2009-11-23,Huffman Hargrave,36.0,Orange Little Cypress-Mauriceville,70.0,2009,11,23
546,2009-11-23,Victoria Faith Academy,49.0,Sugar Land Fort Bend Baptist,93.0,2009,11,23
547,2009-11-23,Pasadena,65.0,Houston MacArthur,53.0,2009,11,23
548,2009-11-23,San Antonio Brackenridge,51.0,San Antonio Southwest,53.0,2009,11,23
549,2009-11-23,San Antonio Lanier,39.0,San Antonio Holmes,44.0,2009,11,23
550,2009-11-23,San Antonio MacArthur,51.0,San Antonio O'Connor,49.0,2009,11,23
551,2009-11-23,San Antonio Roosevelt,60.0,San Antonio Sam Houston,58.0,2009,11,23
552,2009-11-23,Wimberley,55.0,Hondo,76.0,2009,11,23
553,2009-11-23,La Marque,97.0,Galena Park,70.0,2009,11,23
554,2009-11-23,Spring,63.0,Conroe Covenant Christian,73.0,2009,11,23
555,2009-11-23,San Antonio East Central,62.0,San Antonio Taft,67.0,2009,11,23
556,2009-11-23,Leakey,21.0,Sabinal,51.0,2009,11,23
557,2009-11-23,Poteet,40.0,San Antonio Holy Cross,69.0,2009,11,23
558,2009-11-23,San Antonio Gervin Academy,0.0,Kerrville Tivy,1.0,2009,11,23
559,2009-11-23,Pasadena,63.0,Baytown Sterling,79.0,2009,11,23
560,2009-11-23,Alvin,15.0,Northeast Christian,77.0,2009,11,23
561,2009-11-23,Klein,70.0,Houston Cypress Springs,81.0,2009,11,23
562,2009-11-23,Humble,35.0,Houston Stratford,57.0,2009,11,23
563,2009-11-23,Houston St. Pius X,69.0,Houston Washington,96.0,2009,11,23
564,2009-11-23,Richmond Foster,52.0,Fort Bend Kempner,64.0,2009,11,23
565,2009-11-23,New Braunfels,61.0,San Antonio Edison,36.0,2009,11,23
566,2009-11-23,Magnolia,74.0,Conroe,42.0,2009,11,23
567,2009-11-23,San Antonio Central Catholic,55.0,San Antonio Brandeis,64.0,2009,11,23
568,2009-11-23,Fort Bend Willowridge,56.0,Katy Cinco Ranch,58.0,2009,11,23
569,2009-11-23,Uvalde,53.0,San Antonio Fox Tech,71.0,2009,11,23
570,2009-11-23,San Antonio Lutheran,32.0,Boerne Geneva,71.0,2009,11,23
571,2009-11-23,Houston Spring,47.0,Fort Bend Austin,50.0,2009,11,23
572,2009-11-23,Katy,43.0,League City Clear Creek,70.0,2009,11,23
573,2009-11-23,Fort Bend Dulles,73.0,Dickinson,60.0,2009,11,23
574,2009-11-23,Luling,51.0,Hallettsville,87.0,2009,11,23
575,2009-11-23,Houston C.E. King,60.0,Texas City,57.0,2009,11,23
576,2009-11-23,Houston Memorial,34.0,Houston Cy-Fair,45.0,2009,11,23
577,2009-11-23,Baytown Goose Creek Memorial,56.0,Baytown Lee,54.0,2009,11,23
578,2009-11-23,San Antonio Kennedy,71.0,San Antonio McCollum,82.0,2009,11,23
579,2009-11-23,Cleveland,84.0,Spurger,64.0,2009,11,23
580,2009-11-23,Houston Emery/Weiner,33.0,Tomball Rosehill Christian,80.0,2009,11,23
581,2009-11-23,San Antonio Stacey,73.0,Utopia,44.0,2009,11,23
582,2009-11-23,San Antonio Saint Mary's Hall,48.0,Navarro,46.0,2009,11,23
583,2009-11-23,Llano,56.0,Canyon Lake,43.0,2009,11,23
584,2009-11-23,Marble Falls,72.0,Fredericksburg,65.0,2009,11,23
585,2009-11-23,San Antonio Alamo Heights,57.0,San Antonio Harlandale,55.0,2009,11,23
586,2009-11-23,Eagle Pass,55.0,Crystal City,68.0,2009,11,23
587,2009-11-23,Rockport-Fulton,52.0,Corpus Christi King,62.0,2009,11,23
588,2009-11-23,Tomball,79.0,Episcopal,76.0,2009,11,23
589,2009-11-23,Houston Second Baptist,64.0,St. John's,60.0,2009,11,23
590,2009-11-23,Fort Bend Bush,86.0,Houston Eisenhower,51.0,2009,11,23
591,2009-11-23,Medina,49.0,Boerne,70.0,2009,11,23
592,2009-11-23,Boerne,55.0,San Antonio Burbank,62.0,2009,11,23
593,2009-11-23,San Antonio Jefferson,53.0,San Antonio St. Anthony,46.0,2009,11,23
594,2009-11-23,FEAST,32.0,D'Hanis,71.0,2009,11,23
595,2009-11-23,Lytle,35.0,Somerset,88.0,2009,11,23
596,2009-11-23,Seguin,51.0,Austin Akins,77.0,2009,11,23
597,2009-11-23,Santa Fe,43.0,West Columbia Columbia,39.0,2009,11,23
598,2009-11-23,San Antonio Warren,64.0,San Antonio Highlands,51.0,2009,11,23
599,2009-11-23,San Antonio Churchill,62.0,San Antonio Clark,58.0,2009,11,23
600,2009-11-24,Medina,56.0,Ingram Moore,55.0,2009,11,24
601,2009-11-24,Galena Park,56.0,Houston Waltrip,62.0,2009,11,24
602,2009-11-24,Brackett,15.0,Sabinal,50.0,2009,11,24
603,2009-11-24,San Marcos,26.0,New Braunfels Christian Academy,58.0,2009,11,24
604,2009-11-24,Cotulla,63.0,Crystal City,82.0,2009,11,24
605,2009-11-24,Fort Bend Clements,49.0,Katy,57.0,2009,11,24
606,2009-11-24,Charlotte,45.0,Dilley,52.0,2009,11,24
607,2009-11-24,Pasadena,43.0,Rosenberg Terry,84.0,2009,11,24
608,2009-11-24,Dickinson,61.0,Friendswood,74.0,2009,11,24
609,2009-11-24,Houston Wheatley,87.0,Tyler,90.0,2009,11,24
610,2009-11-24,Austin Brentwood Christian,32.0,Austin St. Michael's,93.0,2009,11,24
611,2009-11-24,Alvin,52.0,Deer Park,69.0,2009,11,24
612,2009-11-24,Friendswood,62.0,Spring,49.0,2009,11,24
613,2009-11-24,Houston Austin,56.0,Houston Chavez,73.0,2009,11,24
614,2009-11-24,San Antonio Southside,67.0,Hondo,78.0,2009,11,24
615,2009-11-24,Lumberton,51.0,Huffman Hargrave,43.0,2009,11,24
616,2009-11-24,Alief Hastings,55.0,Fort Bend Marshall,41.0,2009,11,24
617,2009-11-24,Corpus Christi Carroll,57.0,Corpus Christi Ray,51.0,2009,11,24
618,2009-11-24,San Antonio Johnson,63.0,San Antonio Jay,81.0,2009,11,24
619,2009-11-24,La Marque,68.0,Fort Bend Travis,55.0,2009,11,24
620,2009-11-24,Manvel,71.0,League City Clear Springs,65.0,2009,11,24
621,2009-11-24,Spring,63.0,Huntsville Alpha Omega,51.0,2009,11,24
622,2009-11-24,Houston Christian,48.0,Tomball Concordia Lutheran,65.0,2009,11,24
623,2009-11-24,Boerne,55.0,San Antonio Holmes,41.0,2009,11,24
624,2009-11-24,Ben Bolt,44.0,Stockdale,47.0,2009,11,24
625,2009-11-24,Katy,57.0,Houston Cypress Falls,68.0,2009,11,24
626,2009-11-24,Katy,70.0,Rosenberg Lamar Consolidated,62.0,2009,11,24
627,2009-11-24,Fort Bend Hightower,48.0,Humble Atascocita,45.0,2009,11,24
628,2009-11-24,Houston Washington,55.0,Houston Strake Jesuit,73.0,2009,11,24
629,2009-11-24,Humble,59.0,Houston Langham Creek,48.0,2009,11,24
630,2009-11-24,Brenham,49.0,Conroe Oak Ridge,63.0,2009,11,24
631,2009-11-24,Houston Scarborough,45.0,Conroe Woodlands College Park,111.0,2009,11,24
632,2009-11-24,Galena Park,57.0,Humble,42.0,2009,11,24
633,2009-11-24,Alief Elsik,41.0,Fort Bend Elkins,57.0,2009,11,24
634,2009-11-24,Houston MacArthur,52.0,Fort Bend Kempner,62.0,2009,11,24
635,2009-11-24,Katy,62.0,Houston Jersey Village,55.0,2009,11,24
636,2009-11-24,New Braunfels,56.0,Seguin,43.0,2009,11,24
637,2009-11-24,New Braunfels,47.0,San Antonio Southwest,54.0,2009,11,24
638,2009-11-24,Del Rio,55.0,Laredo Johnson,82.0,2009,11,24
639,2009-11-24,Pearland,70.0,Episcopal,61.0,2009,11,24
640,2009-11-24,Klein,56.0,Houston Spring Woods,65.0,2009,11,24
641,2009-11-24,Katy,44.0,League City Clear Creek,59.0,2009,11,24
642,2009-11-24,Houston Reagan,72.0,Kinkaid,30.0,2009,11,24
643,2009-11-24,Houston Aldine,43.0,Houston Sterling,42.0,2009,11,24
644,2009-11-24,Houston Stratford,44.0,Houston Cypress Ridge,38.0,2009,11,24
645,2009-11-24,Bay City,65.0,West Columbia Columbia,61.0,2009,11,24
646,2009-11-24,Galveston Ball,64.0,Angleton,58.0,2009,11,24
647,2009-11-24,Texas City,43.0,Crosby,41.0,2009,11,24
648,2009-11-24,Huntsville,48.0,Houston Memorial,50.0,2009,11,24
649,2009-11-24,Humble,53.0,Magnolia,34.0,2009,11,24
